23_6000_mean_middle,23_16800_mean_middle,18_3000_mean_middle,18_16800_mean_middle,23_10000_mean_middle,13_6000_mean_middle,18_6000_mean_middle,13_3000_mean_middle,18_8000_mean_middle,13_10000_mean_middle,28_16800_mean_middle,18_10000_mean_middle,13_8000_mean_middle,53_8000_mean_middle,53_6000_mean_middle,53_10000_mean_middle,53_3000_mean_middle,33_16800_mean_middle,13_16800_mean_middle,53_16800_mean_middle,43_8000_mean_middle,18_6000_mean_upper,38_3000_mean_upper,38_8000_mean_middle,18_6000_mean_lower,28_8000_mean_upper,23_6000_mean_upper,13_10000_mean_upper,13_6000_mean_lower,13_6000_mean_upper,43_6000_mean_upper,28_6000_mean_upper,33_8000_mean_upper,33_3000_mean_upper,13_3000_mean_upper,18_3000_mean_upper,18_10000_mean_lower,13_8000_mean_upper,43_8000_mean_upper,18_10000_mean_upper,43_3000_mean_upper,28_10000_mean_upper,33_6000_mean_upper,18_8000_mean_upper,13_10000_mean_lower,28_16800_mean_lower,23_6000_mean_lower,33_10000_mean_upper,23_8000_mean_upper,38_8000_mean_upper,Sensor ID
1312.28,1323.0,1037.3820224719102,1034.7530864197531,1299.047619047619,721.6823529411764,1010.9466666666668,721.96,1037.6813186813188,721.84,1593.2680412371135,1028.08,722.12,3028.1139240506327,3027.0,3028.217391304348,3027.0,1901.6818181818185,739.04,3018.84,2455.96,1037.72,2185.909090909091,2172.56,0.0,0.0,0.0,0.0,0.0,746.2,0.0,0.0,1928.25,1904.3658536585365,0.0,0.0,0.0,0.0,0.0,0.0,2464.2631578947367,0.0,1905.4878048780488,0.0,0.0,1567.0,0.0,1905.439024390244,0.0,0.0,41
1304.292929292929,1304.1612903225807,1017.32,1000.72,1303.64,716.24,1017.72,709.8915662650602,1017.52,710.1460674157304,1567.0,1017.56,709.5,395.3373493975904,2999.5714285714284,3027.0,2996.56,1895.88,724.84,2773.989010989011,2431.4,0.0,2172.5652173913045,2148.409090909091,0.0,1591.0,0.0,733.9090909090909,0.0,0.0,2446.7894736842104,1591.0,0.0,0.0,733.3529411764706,0.0,0.0,731.6666666666666,0.0,0.0,0.0,1591.0,0.0,0.0,0.0,1542.4,1295.0,0.0,0.0,2171.333333333333,42
1325.5454545454545,1325.2222222222222,1038.8588235294117,1039.0,1325.56,719.0,1039.0,719.0,1045.6,719.0,1587.3456790123455,1039.0,719.0,3043.044943820225,3042.222222222222,3042.492957746479,3041.773333333333,1916.64,719.0,3030.48,2477.5416666666665,1062.2,0.0,2187.577319587629,0.0,0.0,1335.0,719.5714285714286,718.6315789473684,720.0322580645161,0.0,1610.3846153846157,0.0,0.0,719.8842105263158,1061.571428571429,1038.3411764705882,719.9263157894737,0.0,1039.9767441860463,0.0,1609.1818181818182,1951.470588235294,0.0,718.9069767441861,0.0,0.0,0.0,1335.0,0.0,43
1301.92,1301.212765957447,1018.6767676767676,1006.24,1301.36,699.56,1019.4848484848484,699.28,1018.24,699.4,1567.6666666666667,1019.12,699.64,3027.92,3017.481012658228,3027.48,3024.2,1898.64,699.3218390804598,3001.32,2419.36,0.0,2167.0,2143.2978723404253,1011.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,1907.5,0.0,0.0,0.0,0.0,1907.0,0.0,0.0,44
1339.96,1340.4,1052.16,1044.6,1340.2,745.9090909090909,1052.292929292929,745.96,1052.32,746.12,1631.08,1052.090909090909,745.56,3048.76,3048.96,3048.84,3043.96,1905.56,770.1168831168832,3041.88,2480.28,0.0,2231.4,2207.64,1027.0,1641.2222222222222,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,1921.6666666666667,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,45
1317.2916666666667,1317.1777777777777,1029.04,1030.3563218390805,1317.3820224719102,715.0,1031.0,715.0,1030.08,715.0,1579.5360824742268,1029.88,715.0,3041.5777777777776,3041.3058823529414,3041.3030303030305,3018.695652173913,1897.530612244898,713.92,3026.8,2461.64,1031.4761904761904,0.0,2194.16,1030.2444444444443,0.0,1341.0,715.6,714.1058823529412,715.7407407407408,0.0,0.0,0.0,0.0,716.0232558139535,0.0,0.0,716.0731707317074,0.0,0.0,0.0,1603.0,0.0,0.0,714.1397849462365,0.0,0.0,1924.6470588235293,0.0,0.0,46
1273.2068965517242,1272.591836734694,964.548387096774,978.8,1263.92,700.64,964.1428571428572,687.52,963.8888888888888,700.6969696969697,1496.48,964.2929292929292,700.48,2492.896907216495,2435.775510204081,2516.918367346939,2073.28,1659.2424242424242,683.64,1797.1224489795918,2331.0,991.0,0.0,2069.3797468354437,0.0,0.0,0.0,0.0,0.0,0.0,2354.0,0.0,1827.0,1834.4285714285716,0.0,989.8571428571428,955.0,0.0,2335.2,0.0,0.0,1512.0389610389611,0.0,975.0,691.0,0.0,1251.923076923077,0.0,0.0,2087.6,47
1281.7755102040817,1288.28,1023.0,1022.0857142857144,1281.8,736.04,1023.0,736.68,1023.0,736.36,1571.16,1022.12,736.3061224489796,3023.88,3018.84,3017.0,3020.44,1899.48,735.96,3025.8695652173915,2440.36,1023.8571428571428,2185.6666666666665,2163.0,1022.219512195122,0.0,1303.0,0.0,0.0,0.0,2448.090909090909,0.0,0.0,0.0,0.0,1023.6829268292682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.7179487179488,0.0,0.0,0.0,0.0,0.0,2163.9565217391305,48
1315.0,1338.0697674418604,1033.24,1031.8333333333333,1322.28,709.6046511627907,1033.3673469387754,709.7555555555556,1033.48,731.8510638297872,1577.0,1030.8333333333333,723.64,3059.923076923077,3060.435897435897,3050.28,3059.521739130435,1900.84,732.3023255813954,3059.0,2447.96,0.0,2186.0,2186.12,1023.0,0.0,1315.2727272727273,0.0,699.0,732.3333333333334,0.0,0.0,1918.4285714285716,0.0,729.4,0.0,1023.0,0.0,0.0,0.0,2471.8,0.0,1919.0,0.0,708.3333333333334,0.0,1314.4893617021276,0.0,1315.7619047619048,0.0,49
1299.0,1323.9166666666667,1011.96,1021.0,1313.48,719.0,1012.7021276595744,719.0,1012.818181818182,719.72,1581.56,1025.96,719.0,3047.72,3053.909090909091,3056.92,3046.2,1880.52,734.76,3049.285714285714,2473.9333333333334,1036.3333333333333,0.0,2159.0,0.0,0.0,1325.6666666666667,0.0,718.1794871794872,720.0909090909091,0.0,1587.0,1899.0,0.0,720.0434782608696,0.0,0.0,719.6511627906976,2508.6,0.0,0.0,1588.142857142857,1899.0,1038.3333333333333,0.0,0.0,0.0,1899.0,1323.0,2160.5454545454545,50
1302.2,1308.12,1019.4,1036.92,1302.6923076923076,756.2,1019.0,756.28,1019.64,755.0,1586.28,1019.16,756.12,3040.76,3045.88,3042.92,324.76,1931.56,749.4,2985.16,2457.0,1020.1282051282052,0.0,2157.3829787234044,1017.8717948717948,1595.780487804878,0.0,755.8163265306123,0.0,0.0,0.0,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.9,0.0,0.0,0.0,0.0,2181.6666666666665,51
1343.88,1351.88,1061.6938775510205,1065.4,1343.9565217391305,770.36,1063.24,776.36,1061.4,752.3636363636364,1626.84,1061.4,752.68,3083.88,1937.72,3084.76,331.6857142857143,1926.4594594594596,764.36,3085.1666666666665,2489.96,0.0,0.0,2193.48,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.2307692307693,0.0,0.0,52
1348.52,1348.4634146341464,1060.04,1075.64,1349.24,774.92,1059.88,775.64,1060.061224489796,775.0,1627.64,1059.9795918367347,775.96,3040.76,3041.72,3066.135135135135,3065.7272727272725,1936.84,759.56,3062.288888888889,2485.56,0.0,0.0,2214.04,0.0,0.0,0.0,776.1282051282051,0.0,0.0,0.0,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,773.8717948717949,0.0,0.0,0.0,0.0,0.0,53
1326.04,1320.0434782608695,1059.0,1049.72,1315.1025641025642,744.5510204081633,1058.68,745.0408163265306,1057.56,744.304347826087,1612.5384615384614,1058.2,743.96,3034.5789473684213,3035.4,3042.04,3044.68,1914.36,755.0,3052.12,2461.5263157894738,0.0,0.0,2195.8571428571427,0.0,0.0,0.0,773.0,735.0,0.0,0.0,0.0,0.0,1949.0,755.0,1059.6315789473683,0.0,0.0,2488.0,0.0,2485.8,0.0,0.0,0.0,0.0,1588.3333333333333,0.0,1955.0,1340.3684210526317,2222.0,54
1339.48,267.4347826086956,1036.5510204081634,141.1,1320.76,755.0,1063.8163265306123,754.1836734693877,1056.2,754.12,1594.3333333333333,1064.76,755.0,3035.0,3035.0,3037.4,3035.0,1927.7272727272727,216.2,1129.0,2465.32,1075.0,0.0,2172.44,0.0,0.0,0.0,0.0,754.1666666666666,755.2,0.0,1620.1,0.0,0.0,0.0,1067.0,0.0,755.5,0.0,0.0,2489.0,0.0,1953.4,0.0,0.0,1571.0,0.0,0.0,0.0,0.0,55
1311.32,1303.24,1023.88,1006.6,1311.48,716.28,1024.52,708.28,1023.56,725.8571428571429,1578.5,1024.2,719.16,3037.16,3035.64,3038.04,3013.56,1915.4324324324325,719.48,3036.28,2446.3469387755104,0.0,0.0,2177.24,0.0,1601.909090909091,0.0,0.0,0.0,0.0,0.0,1580.7894736842106,0.0,1912.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,1913.0,0.0,699.0,1555.0,0.0,0.0,0.0,0.0,56
1330.3170731707316,1313.6938775510205,1050.68,1039.72,1321.88,734.28,1050.36,734.6,1050.44,734.5652173913044,1590.04,1050.92,734.44,3041.0,3038.68,3033.1,3042.04,1909.0,197.34883720930236,3011.24,2455.72,0.0,2208.6,2208.368421052632,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.0,1599.6153846153843,0.0,0.0,0.0,0.0,1306.5555555555557,0.0,0.0,0.0,57
250.6,1271.16,1037.72,1036.4736842105262,1282.0204081632653,727.0,1038.04,727.0,1036.84,725.8,1555.24,1037.48,726.2,3040.5238095238096,3040.2727272727275,3040.025641025641,3049.24,1884.44,734.76,2942.404255319149,2438.4736842105262,0.0,2190.0,2168.7894736842104,0.0,1584.142857142857,0.0,0.0,725.952380952381,727.8205128205128,0.0,1583.3157894736842,1927.0,0.0,727.6153846153846,0.0,0.0,0.0,2464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,2190.428571428572,58
1313.96,1311.0,1010.7948717948718,1023.96,1321.56,724.5238095238095,1022.28,723.96,1011.5263157894736,724.5652173913044,1587.595744680851,1019.4,724.1304347826087,3034.2,3033.4,3030.84,3034.04,1900.531914893617,723.6451612903226,3036.12,2458.4418604651164,0.0,0.0,2177.72,0.0,0.0,0.0,745.0,0.0,746.5,0.0,0.0,1923.0,0.0,0.0,1035.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0,1034.3333333333333,0.0,0.0,0.0,1925.0,0.0,0.0,59
1310.6842105263158,1335.3333333333333,1049.64,1049.5945945945946,1311.0,735.5,1048.795918367347,734.8333333333334,1048.469387755102,746.28,1601.111111111111,1049.48,735.32,3029.0408163265306,3030.083333333333,3029.2727272727275,3046.6,1906.04,758.8974358974359,3044.714285714286,2479.0,1059.0,2207.0,2179.5,0.0,0.0,1337.6666666666667,0.0,0.0,765.0,0.0,0.0,1913.2857142857144,1939.3333333333333,759.0,0.0,0.0,0.0,2479.5263157894738,0.0,2487.0,1631.0,1935.0,0.0,0.0,1579.0,0.0,0.0,1311.952380952381,2209.0,60
1297.48,204.77777777777777,1011.408163265306,73.2439024390244,1296.68,719.0,1011.0,719.0,1010.04,720.36,1585.2608695652175,1017.0,719.72,3021.0,3008.92,3014.0,3020.92,1881.64,25000.52,2889.32,2430.9024390243903,1012.7560975609756,2186.0,2164.2244897959185,1010.0769230769232,0.0,0.0,0.0,718.4736842105264,720.0666666666667,0.0,0.0,0.0,0.0,720.0666666666667,1031.0,0.0,0.0,2454.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,61
1342.1,1329.88,1065.530612244898,1059.56,1342.591836734694,767.0,1065.64,767.48,1064.795918367347,767.6530612244898,1600.76,1065.88,767.96,3040.92,3040.84,3040.68,3041.0,1917.4444444444443,767.72,3032.52,2463.0,0.0,0.0,2151.695652173913,0.0,0.0,0.0,0.0,766.219512195122,767.8571428571429,0.0,0.0,0.0,1943.8,0.0,1079.0,0.0,0.0,2463.4210526315787,0.0,0.0,0.0,0.0,1075.0,759.0,0.0,1318.6,1927.0,0.0,2174.0,62
1346.1836734693877,1334.76,1067.0,1058.04,1346.1666666666667,774.6,1065.4,774.12,1065.88,773.64,1608.4054054054054,1067.0,774.44,3035.0,1326.84,3034.5789473684213,3031.0,1921.3589743589744,773.2608695652174,3049.358974358974,2455.75,0.0,2212.2,2164.68,0.0,1607.878048780488,1355.0,0.0,0.0,0.0,0.0,1608.0232558139537,0.0,0.0,0.0,1067.9,1066.2,0.0,2481.0,1067.0,0.0,0.0,1924.047619047619,0.0,0.0,1583.0,0.0,0.0,0.0,0.0,63
1311.0,1310.076923076923,1016.04,79.9090909090909,1311.0,709.08,1027.0,708.2631578947369,1027.0,708.9591836734694,1564.2,1026.4782608695652,709.64,3019.24,3010.28,3019.24,3027.3,1882.7,452.5102040816327,2753.0,2427.8,1027.4102564102564,0.0,2170.2,1025.8695652173913,1572.6,1311.6511627906978,731.0,0.0,0.0,2444.333333333333,0.0,1884.4736842105265,1908.3333333333333,733.0,0.0,1018.0,0.0,0.0,0.0,2471.0,0.0,1907.0,1027.1951219512196,0.0,0.0,1310.3488372093022,1904.0,1311.5,0.0,64
1365.938775510204,1366.063829787234,1087.9565217391305,1086.8947368421052,1366.6,795.952380952381,1088.531914893617,771.8,1088.106382978723,772.0612244897959,1651.0,1087.2790697674418,787.56,3090.659574468085,3090.5348837209303,3100.36,3101.810810810811,1939.08,787.96,3080.75,2484.641025641026,1109.0,2261.4,2238.692307692308,1079.0,0.0,0.0,795.0,771.0,803.0,0.0,1666.2,0.0,1952.090909090909,796.6,1113.0,0.0,0.0,2513.181818181818,1112.7142857142858,2533.0,1665.5454545454545,1951.6666666666667,1112.3333333333333,0.0,0.0,1343.0,1979.0,1375.0,2263.7272727272725,65
1340.2,1333.0444444444445,1051.0,1070.76,1333.0,755.0,1050.36,755.0,1068.52,756.04,1599.0,1050.04,755.96,3048.75,3031.0,3065.48,3031.0,1914.12,755.0,3038.76,2487.56,0.0,0.0,2201.723404255319,0.0,1627.0,0.0,0.0,754.6444444444444,755.5106382978723,0.0,0.0,0.0,0.0,755.8888888888889,1052.2307692307693,0.0,0.0,0.0,0.0,0.0,1599.7826086956522,0.0,0.0,0.0,1596.2,0.0,1917.3636363636365,0.0,2217.0,66
1337.2978723404256,1353.32,1059.0,1057.6122448979593,1350.52,751.0,1057.72,751.0,1057.64,751.0,1607.0,1057.4,751.0,3075.32,3051.96,3057.32,3051.72,1941.3673469387757,749.8085106382979,3057.909090909091,2481.4210526315787,0.0,0.0,2193.72,0.0,1615.0,1360.3333333333333,751.4545454545455,749.9565217391304,751.4102564102565,0.0,0.0,1956.75,0.0,751.2,1059.1,0.0,751.6666666666666,0.0,0.0,2479.333333333333,0.0,0.0,0.0,750.4666666666667,1606.0526315789473,0.0,0.0,1361.0,0.0,67
1432.6,1421.56,1123.0,1147.0833333333333,1414.04,825.530612244898,1123.0,827.0,1124.36,826.1304347826087,1664.5813953488373,1132.84,827.0,3133.56,3121.0,3146.7894736842104,3128.28,2004.090909090909,837.08,3122.0526315789475,2539.0,1123.96,2268.0666666666666,2267.0,1123.0,0.0,0.0,851.0,815.0,0.0,0.0,1685.0,2006.2,0.0,827.0,1124.106382978723,0.0,827.0,2539.878048780488,0.0,0.0,1687.0,0.0,0.0,819.0,1637.857142857143,0.0,0.0,0.0,2268.1428571428573,68
1312.12,1311.32,1020.12,1019.16,1313.8,739.2448979591836,1031.842105263158,739.64,1023.0,740.84,1476.6666666666667,1021.96,740.2,3027.0,3036.92,3027.0,437.08,1815.88,727.88,2916.12,2454.52,1039.0,2184.333333333333,2181.4186046511627,1007.3636363636364,0.0,0.0,0.0,0.0,747.0,2471.0,1575.7441860465117,0.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.9473684210527,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,69
1322.12,1343.0,1089.64,1061.4,1323.0,755.8571428571429,1089.32,789.4,1090.76,770.2,1643.96,1090.52,756.8095238095239,3042.04,1295.32,3043.72,3039.0,1947.0,781.32,2954.44,2436.68,0.0,0.0,2212.28,0.0,1644.0434782608695,0.0,0.0,0.0,808.0,0.0,0.0,1947.2,1947.842105263158,0.0,0.0,0.0,808.5,0.0,0.0,0.0,0.0,1947.0,0.0,0.0,0.0,0.0,1947.5454545454545,1323.7272727272727,0.0,70
1366.2727272727273,1364.0232558139537,1071.0,1069.8,1364.8775510204082,761.3636363636364,1071.0,761.4347826086956,1071.0,762.7948717948718,1604.68,1069.6382978723404,761.4,3060.28,3061.16,3055.1632653061224,3068.951219512195,1967.24,771.88,3066.52,2482.76,1071.8372093023256,2220.0,2185.8,1070.3170731707316,1618.0,1387.0,785.4,0.0,783.6666666666666,0.0,1619.0,0.0,0.0,787.0,1073.3636363636365,1048.3333333333333,0.0,0.0,0.0,2495.0,0.0,0.0,1072.0,755.0,0.0,0.0,0.0,0.0,0.0,71
1303.7659574468084,1310.2,1035.090909090909,1030.12,1304.157894736842,727.64,1037.893617021277,727.0,1029.48,727.88,1582.76,1036.872340425532,727.0,2991.32,2987.0,2983.583333333333,2995.72,1900.76,726.6595744680851,2991.24,2461.3829787234044,0.0,0.0,2167.3555555555554,1013.6666666666666,0.0,1329.6666666666667,0.0,0.0,0.0,0.0,1595.0,1915.0,1913.4,728.0666666666667,1043.0,1017.6666666666666,728.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,2191.0,72
1358.8974358974358,1342.92,1057.48,1069.24,1344.76,771.0,1057.48,771.32,1059.0,768.76,1604.4,1057.8,771.88,3030.04,3029.0,3029.72,3028.833333333333,1915.4761904761904,781.16,2884.04,2492.68,0.0,2191.0,2180.795918367347,0.0,0.0,0.0,0.0,770.0,772.0,0.0,0.0,0.0,1943.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.2051282051282,0.0,0.0,1334.6363636363635,0.0,0.0,0.0,73
1322.04,1321.3809523809523,1059.5581395348838,1031.0,1321.4489795918366,719.8,1058.68,720.2,1044.2,720.36,1590.84,1057.0,720.44,3063.125,3035.292682926829,3039.0,3041.32,1925.6666666666667,720.5238095238095,3049.0,2463.96,0.0,0.0,2195.48,0.0,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.025641025641,1911.0,0.0,0.0,1031.0,0.0,0.0,1067.0,0.0,1605.857142857143,1922.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
1324.12,661.98,521.9,521.58,1324.44,787.0,1043.0,392.62,1043.0,787.0,780.62,1043.0,787.0,2981.8,2981.88,2983.0,1490.54,950.38,393.18,1490.22,2453.08,1044.1,0.0,2142.36,1041.871794871795,0.0,0.0,787.0909090909091,786.1020408163265,787.1,0.0,0.0,1947.0,0.0,0.0,0.0,1042.0,787.0,0.0,1043.9756097560976,0.0,0.0,0.0,1044.0526315789473,786.5102040816327,0.0,0.0,1943.0,1323.9795918367347,0.0,75
1294.52,1294.5428571428572,1036.276595744681,86.28888888888889,1294.84,721.16,1036.68,720.76,1036.12,721.56,1580.157894736842,1036.7021276595744,721.56,3012.7894736842104,380.4634146341463,3025.16,3025.5714285714284,1908.68,17369.5,2769.775510204081,2429.4347826086955,0.0,2160.714285714286,2138.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,2435.3076923076924,0.0,0.0,0.0,0.0,0.0,1012.3333333333334,0.0,2455.0,0.0,2454.428571428572,0.0,1924.0,0.0,0.0,1556.2,0.0,0.0,1296.2307692307693,2157.4,76
1261.24,1270.68,975.16,985.64,1288.4358974358977,686.5918367346939,974.92,687.32,974.76,688.1428571428571,1520.7142857142858,975.9795918367348,687.64,2963.864864864865,1077.48,2963.8,2939.0,1730.12,687.72,2779.851063829787,2391.0,0.0,2100.170731707317,2099.816326530612,0.0,0.0,0.0,0.0,0.0,695.0,0.0,1523.7368421052631,0.0,0.0,0.0,0.0,967.0,0.0,2391.6315789473683,0.0,2392.157894736842,0.0,0.0,0.0,679.0,1495.0,0.0,0.0,0.0,0.0,77
1314.04,1305.0,1031.0,1031.5128205128206,1314.28,741.32,1031.0,741.56,1031.0,740.6326530612245,1587.64,1031.0,740.8775510204082,3023.08,708.1555555555556,3022.76,3002.894736842105,1893.4186046511627,729.8695652173913,3002.8048780487807,2461.08,1031.4444444444443,0.0,2187.0,1030.5555555555557,1600.4545454545455,0.0,0.0,0.0,0.0,2478.1111111111118,0.0,1918.2,1920.6,0.0,1032.025641025641,1030.5348837209303,0.0,0.0,1031.608695652174,2457.5116279069766,1601.8,1897.9473684210527,1031.340425531915,731.0,0.0,0.0,1917.0,1315.5128205128206,2187.923076923077,78
1368.92,1397.16,1104.12,1104.0434782608695,1367.5833333333333,812.92,1104.76,813.72,1104.76,814.04,1660.1162790697674,1104.76,813.56,3114.36,3128.36,3107.0,3092.551020408164,1981.72,813.16,3119.1632653061224,2512.84,0.0,2270.6,2251.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.6666666666667,0.0,0.0,0.0,1636.3333333333333,0.0,0.0,1393.6666666666667,0.0,79
1359.842105263158,1349.48,1044.3061224489795,1057.08,1359.190476190476,753.16,1043.0,753.4,1043.0,753.16,1619.0,1043.0,753.08,3036.36,3027.0,3037.08,3028.860465116279,1911.0,753.0833333333334,3023.24,2493.243902439024,1044.142857142857,0.0,2203.0,1042.904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.7272727272727,0.0,0.0,0.0,1042.8,0.0,0.0,1043.8979591836735,2494.0,0.0,1931.0,1044.0833333333333,0.0,1617.5116279069769,1337.6666666666667,1912.142857142857,0.0,2204.953488372093,80
1369.72,1369.88,1086.84,1099.375,1360.12,800.76,1073.48,792.92,1073.48,798.04,1636.84,1072.5510204081634,801.32,3076.953488372093,1739.88,3085.48,3036.688888888889,1955.0,783.16,3071.24,2495.736842105264,0.0,2247.6666666666665,2221.695652173913,0.0,0.0,0.0,0.0,0.0,0.0,2544.333333333333,0.0,1983.0,0.0,0.0,0.0,0.0,0.0,2526.0,1099.0,2520.6,1627.4651162790697,1979.0,0.0,0.0,0.0,0.0,1959.190476190476,0.0,2246.0,81
1360.76,1360.2,1073.4,1073.24,1360.44,736.2,1073.48,736.2,1067.48,736.76,1608.92,1050.1020408163265,736.28,3075.24,3060.04,3067.0,3024.68,1925.32,759.5882352941177,3067.0,2469.88,0.0,0.0,2203.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.5,0.0,1937.0,0.0,0.0,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,82
1324.76,1328.6326530612246,1040.12,1053.24,1325.72,755.0,1065.5,755.0,1064.44,778.4782608695652,1606.52,1064.28,755.0,3030.2,3013.8936170212764,3035.0,3025.24,1903.0,762.6,2773.978723404255,2461.64,1075.0,0.0,2183.16,1043.0,1591.6666666666667,0.0,787.0,754.7142857142857,755.6808510638298,0.0,0.0,1903.5,0.0,755.8372093023256,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,757.6666666666666,0.0,0.0,1903.5853658536585,0.0,0.0,83
